Id,Time(seconds),Time(text),Latitude,Longitude,FlightMode,Altitude(feet),Altitude_meters,VpsAltitude(feet),VpsAltitude_meters,Speed(mph),Speed(m/s),HomeDistance(feet),HomeDistance(meters),HomeLatitude,HomeLongitude,GpsCount,BatteryPower(%),BatteryVoltage,BatteryVoltageDeviation,BatteryCell1Voltage,BatteryCell2Voltage,BatteryCell3Voltage,BatteryCell4Voltage,VelocityX,VelocityY,VelocityZ,Pitch,Roll,Yaw,RcAileron,RcElevator,RcGyro,RcRudder,RcThrottle,NonGpsError,GoHomeStatus,AppTip,AppWarning,AppMessage
4254,838.6,13m 58.6s,39.23054175,-77.25492673,P-GPS,297.2,90.6,0.0,0.0,0.0,0.0,54.8,16.7,39.23055476,-77.25511997,15,42,14.74,0.019,3.674,3.687,3.693,3.686,0,0.1,0,4.9,-2.5,-14.4,1024,1024,1024,954,1024,,,,,
4255,838.7,13m 58.7s,39.23054176,-77.25492658,P-GPS,297.2,90.6,0.0,0.0,0.0,0.0,54.9,16.7,39.23055476,-77.25511997,15,42,14.74,0.019,3.674,3.687,3.693,3.686,0,0.1,0,4,-3.9,-15.9,1024,1024,1024,1024,1024,,,,,
4256,838.8,13m 58.8s,39.23054176,-77.25492642,P-GPS,297.2,90.6,0.0,0.0,0.0,0.0,54.9,16.7,39.23055476,-77.25511997,15,42,14.74,0.019,3.674,3.687,3.693,3.686,0,0.1,0,3.7,-4.5,-17.8,1024,1024,1024,941,1024,,,,,
4257,838.9,13m 58.9s,39.23054179,-77.25492628,P-GPS,297.2,90.6,0.0,0.0,0.0,0.0,54.9,16.7,39.23055476,-77.25511997,15,42,14.74,0.019,3.674,3.687,3.693,3.686,0,0,0,4.4,-3.4,-17.9,1024,1024,1024,989,1024,,,,,
4258,839,13m 59s,39.23054182,-77.25492618,P-GPS,297.2,90.6,0.0,0.0,0.0,0.0,55.0,16.8,39.23055476,-77.25511997,15,42,14.74,0.019,3.674,3.687,3.693,3.686,0,0,0,3.7,-2.7,-18.4,1024,1024,1024,862,1024,,,,,
4259,839.1,13m 59.1s,39.23054186,-77.25492607,P-GPS,297.2,90.6,0.0,0.0,0.0,0.0,55.0,16.8,39.23055476,-77.25511997,15,42,14.74,0.019,3.674,3.687,3.693,3.686,0,0,0,2.5,-2.9,-19,1024,1024,1024,1024,1024,,,,,
4260,839.2,13m 59.2s,39.23054192,-77.25492599,P-GPS,297.2,90.6,0.0,0.0,0.0,0.0,55.0,16.8,39.23055476,-77.25511997,15,42,14.74,0.019,3.674,3.687,3.693,3.686,0,0,0,2.2,-3.6,-19.7,1024,1024,1024,1024,1024,,,,,
4261,839.3,13m 59.3s,39.23054201,-77.25492594,P-GPS,297.2,90.6,0.0,0.0,0.0,0.0,55.0,16.8,39.23055476,-77.25511997,15,42,14.74,0.019,3.674,3.687,3.693,3.686,0,0,0,3.5,-4.1,-20.4,1024,1024,1024,1024,1024,,,,,
4262,839.4,13m 59.4s,39.23054211,-77.25492592,P-GPS,297.2,90.6,0.0,0.0,0.0,0.0,55.0,16.8,39.23055476,-77.25511997,15,42,14.74,0.019,3.674,3.687,3.693,3.686,0,0,0,4.8,-3.7,-20.3,1024,1024,1024,1027,1024,,,,,
4263,839.5,13m 59.5s,39.23054219,-77.25492591,P-GPS,297.2,90.6,0.0,0.0,0.0,0.0,55.0,16.8,39.23055476,-77.25511997,15,42,14.74,0.019,3.674,3.687,3.693,3.686,0,0,0,4.9,-3.8,-20.3,1024,1024,1024,1070,1024,,,,,
4264,839.7,13m 59.7s,39.23054232,-77.25492598,P-GPS,297.2,90.6,0.0,0.0,0.0,0.0,55.0,16.8,39.23055476,-77.25511997,15,42,14.738,0.016,3.676,3.688,3.692,3.682,0,0,0,2.7,-5.5,-19.3,1024,1024,1024,1144,1024,,,,,
4265,839.8,13m 59.8s,39.23054238,-77.25492617,P-GPS,296.9,90.5,0.0,0.0,0.0,0.0,54.9,16.7,39.23055476,-77.25511997,15,42,14.738,0.016,3.676,3.688,3.692,3.682,0,-0.1,0,3.5,-2.5,-18.2,1024,1024,1024,1173,1024,,,,,
4266,839.9,13m 59.9s,39.23054244,-77.25492642,P-GPS,296.9,90.5,0.0,0.0,0.0,0.0,54.9,16.7,39.23055476,-77.25511997,15,42,14.738,0.016,3.676,3.688,3.692,3.682,0,-0.1,0.1,5.5,0.5,-16.4,1024,1024,1024,1179,1024,,,,,
4267,840,14m 0s,39.2305425,-77.25492663,P-GPS,296.9,90.5,0.0,0.0,0.0,0.0,54.8,16.7,39.23055476,-77.25511997,15,42,14.738,0.016,3.676,3.688,3.692,3.682,0,-0.1,0,6.2,-0.5,-14.3,1024,1024,1024,1227,1024,,,,,
4268,840.1,14m 0.1s,39.23054255,-77.25492676,P-GPS,296.9,90.5,0.0,0.0,0.0,0.0,54.8,16.7,39.23055476,-77.25511997,15,42,14.738,0.016,3.676,3.688,3.692,3.682,0,0,0,6.1,-1.9,-11.7,1024,1024,1024,1237,1024,,,,,
4269,840.2,14m 0.2s,39.23054256,-77.25492691,P-GPS,296.9,90.5,0.0,0.0,0.0,0.0,54.7,16.7,39.23055476,-77.25511997,15,42,14.738,0.016,3.676,3.688,3.692,3.682,0,-0.1,0,5.9,-1.4,-8.5,1024,1024,1024,1222,1024,,,,,
4270,840.3,14m 0.3s,39.23054254,-77.25492704,P-GPS,296.9,90.5,0.0,0.0,0.0,0.0,54.7,16.7,39.23055476,-77.25511997,15,42,14.738,0.016,3.676,3.688,3.692,3.682,0,-0.1,0,5.6,0.3,-5.3,1024,1024,1024,1214,1024,,,,,
4271,840.4,14m 0.4s,39.23054249,-77.25492714,P-GPS,297.2,90.6,0.0,0.0,0.0,0.0,54.7,16.7,39.23055476,-77.25511997,15,42,14.738,0.016,3.676,3.688,3.692,3.682,0,0,0,4.9,-0.1,-2.4,1024,1024,1024,1211,1024,,,,,
4272,840.5,14m 0.5s,39.23054245,-77.25492722,P-GPS,297.2,90.6,0.0,0.0,0.0,0.0,54.7,16.7,39.23055476,-77.25511997,15,42,14.738,0.016,3.676,3.688,3.692,3.682,0,0,0,4.7,-0.5,0.4,1024,1024,1024,1213,1024,,,,,
4273,840.6,14m 0.6s,39.2305424,-77.25492734,P-GPS,297.2,90.6,0.0,0.0,0.0,0.0,54.6,16.6,39.23055476,-77.25511997,15,42,14.773,0.016,3.684,3.7,3.7,3.689,0,-0.1,0,5.4,0.8,3,1024,1024,1024,1212,1024,,,,,
4274,840.7,14m 0.7s,39.23054233,-77.25492748,P-GPS,297.2,90.6,0.0,0.0,1.1,0.5,54.6,16.6,39.23055476,-77.25511997,15,42,14.773,0.016,3.684,3.7,3.7,3.689,0,-0.1,-0.1,5.4,1.9,5.4,1024,1024,1024,1211,1024,,,,,
4275,840.8,14m 0.8s,39.23054223,-77.25492759,P-GPS,297.2,90.6,0.0,0.0,0.0,0.0,54.6,16.6,39.23055476,-77.25511997,15,42,14.773,0.016,3.684,3.7,3.7,3.689,-0.1,0,-0.1,4.7,2.2,7.6,1024,1024,1024,1212,1024,,,,,
4276,840.9,14m 0.9s,39.23054214,-77.25492766,P-GPS,297.2,90.6,0.0,0.0,0.0,0.0,54.5,16.6,39.23055476,-77.25511997,15,42,14.773,0.016,3.684,3.7,3.7,3.689,-0.1,0,0,4,2.1,9.9,1024,1024,1024,1211,1024,,,,,
4277,841,14m 1s,39.23054203,-77.25492771,P-GPS,297.2,90.6,0.0,0.0,0.0,0.0,54.5,16.6,39.23055476,-77.25511997,15,42,14.773,0.016,3.684,3.7,3.7,3.689,0,0,0,3.8,1.7,12,1024,1024,1024,1209,1024,,,,,
4278,841.1,14m 1.1s,39.23054194,-77.25492778,P-GPS,297.2,90.6,0.0,0.0,0.0,0.0,54.5,16.6,39.23055476,-77.25511997,15,42,14.773,0.016,3.684,3.7,3.7,3.689,0,0,0,3.5,2,14.2,1024,1024,1024,1205,1024,,,,,
4279,841.2,14m 1.2s,39.23054185,-77.25492787,P-GPS,297.2,90.6,0.0,0.0,0.0,0.0,54.5,16.6,39.23055476,-77.25511997,15,42,14.773,0.016,3.684,3.7,3.7,3.689,0,0,0,2.9,2.5,16.3,1024,1024,1024,1203,1024,,,,,
4280,841.4,14m 1.4s,39.23054176,-77.25492809,P-GPS,297.2,90.6,0.0,0.0,0.0,0.0,54.4,16.6,39.23055476,-77.25511997,15,42,14.773,0.016,3.684,3.7,3.7,3.689,0,0,0,3.6,3.8,20.4,1024,1024,1024,1205,1024,,,,,
4281,841.5,14m 1.5s,39.23054173,-77.25492818,P-GPS,297.2,90.6,0.0,0.0,0.0,0.0,54.4,16.6,39.23055476,-77.25511997,15,42,14.773,0.016,3.684,3.7,3.7,3.689,0,0,0,4.1,4,22.4,1024,1024,1024,1239,1024,,,,,
4282,841.6,14m 1.6s,39.23054168,-77.25492823,P-GPS,297.2,90.6,0.0,0.0,0.0,0.0,54.4,16.6,39.23055476,-77.25511997,15,42,14.755,0.018,3.679,3.693,3.697,3.686,0,0,0,4,3.9,24.7,1024,1024,1024,1239,1024,,,,,
4283,841.7,14m 1.7s,39.23054164,-77.25492822,P-GPS,297.2,90.6,0.0,0.0,0.0,0.0,54.4,16.6,39.23055476,-77.25511997,15,42,14.755,0.018,3.679,3.693,3.697,3.686,0,0,0,3.8,3.6,27.5,1024,1024,1024,1229,1024,,,,,
4284,841.8,14m 1.8s,39.23054156,-77.25492814,P-GPS,297.2,90.6,0.0,0.0,0.0,0.0,54.4,16.6,39.23055476,-77.25511997,15,42,14.755,0.018,3.679,3.693,3.697,3.686,0,0,0,3.5,2.1,30.3,1024,1024,1024,1244,1024,,,,,
4285,841.9,14m 1.9s,39.23054149,-77.25492801,P-GPS,297.2,90.6,0.0,0.0,0.0,0.0,54.5,16.6,39.23055476,-77.25511997,15,42,14.755,0.018,3.679,3.693,3.697,3.686,0,0,0,3.5,1.3,33,1024,1024,1024,1258,1024,,,,,
4286,842,14m 2s,39.23054143,-77.2549279,P-GPS,297.2,90.6,0.0,0.0,0.0,0.0,54.5,16.6,39.23055476,-77.25511997,15,42,14.755,0.018,3.679,3.693,3.697,3.686,0,0,0,3.7,1.8,36.1,1024,1024,1024,1245,1024,,,,,
4287,842.1,14m 2.1s,39.2305414,-77.25492779,P-GPS,297.2,90.6,0.0,0.0,0.0,0.0,54.5,16.6,39.23055476,-77.25511997,15,42,14.755,0.018,3.679,3.693,3.697,3.686,0,0,0,3.9,2.1,39.3,1024,1024,1024,1229,1024,,,,,
4288,842.2,14m 2.2s,39.23054135,-77.25492769,P-GPS,297.2,90.6,0.0,0.0,1.1,0.5,54.6,16.6,39.23055476,-77.25511997,15,42,14.755,0.018,3.679,3.693,3.697,3.686,0,0,0,3.6,1.5,42.3,1024,1024,1024,1196,1024,,,,,
4289,842.3,14m 2.3s,39.23054132,-77.2549276,P-GPS,297.2,90.6,0.0,0.0,0.0,0.0,54.6,16.6,39.23055476,-77.25511997,15,42,14.755,0.018,3.679,3.693,3.697,3.686,0,0,0,3.3,1.5,45,1024,1024,1024,1077,1024,,,,,
4290,842.4,14m 2.4s,39.23054132,-77.25492757,P-GPS,297.2,90.6,0.0,0.0,1.1,0.5,54.6,16.6,39.23055476,-77.25511997,15,42,14.755,0.018,3.679,3.693,3.697,3.686,0,0,0,3.5,2,46.9,1024,1024,1024,1068,1024,,,,,
4291,842.5,14m 2.5s,39.23054139,-77.25492755,P-GPS,297.2,90.6,0.0,0.0,0.0,0.0,54.6,16.6,39.23055476,-77.25511997,15,42,14.755,0.018,3.679,3.693,3.697,3.686,0.1,0,0,3.8,2.6,47.4,1024,1024,1024,1151,1024,,,,,
4292,842.6,14m 2.6s,39.23054144,-77.25492758,P-GPS,297.6,90.7,0.0,0.0,0.0,0.0,54.6,16.6,39.23055476,-77.25511997,15,42,14.755,0.018,3.679,3.693,3.697,3.686,0.1,0,0,4.2,2.8,47.9,1024,1024,1024,1220,1024,,,,,
4293,842.8,14m 2.8s,39.23054157,-77.25492772,P-GPS,297.6,90.7,0.0,0.0,0.0,0.0,54.5,16.6,39.23055476,-77.25511997,15,42,14.755,0.018,3.679,3.693,3.697,3.686,0.1,0,0,3.4,5.6,51.6,1024,1024,1024,1224,1024,,,,,
4294,842.9,14m 2.9s,39.23054166,-77.25492776,P-GPS,297.6,90.7,0.0,0.0,0.0,0.0,54.5,16.6,39.23055476,-77.25511997,15,42,14.755,0.018,3.679,3.693,3.697,3.686,0.1,0,0,3.8,6.1,54.6,1024,1024,1024,1224,1024,,,,,
4295,843,14m 3s,39.23054173,-77.25492776,P-GPS,297.6,90.7,0.0,0.0,1.1,0.5,54.5,16.6,39.23055476,-77.25511997,15,42,14.755,0.018,3.679,3.693,3.697,3.686,0.1,0,0,4.4,5.6,57.4,1024,1024,1024,1237,1024,,,,,
4296,843.1,14m 3.1s,39.23054179,-77.25492775,P-GPS,297.6,90.7,0.0,0.0,0.0,0.0,54.5,16.6,39.23055476,-77.25511997,15,42,14.755,0.018,3.679,3.693,3.697,3.686,0.1,0,0,3.6,4.9,60.3,1024,1024,1024,1224,1024,,,,,
4297,843.2,14m 3.2s,39.23054184,-77.25492779,P-GPS,297.6,90.7,0.0,0.0,0.0,0.0,54.5,16.6,39.23055476,-77.25511997,15,42,14.755,0.018,3.679,3.693,3.697,3.686,0.1,0,0,2.6,5.2,63.2,1024,1024,1024,1205,1024,,,,,
4298,843.3,14m 3.3s,39.23054191,-77.25492783,P-GPS,297.6,90.7,0.0,0.0,0.0,0.0,54.5,16.6,39.23055476,-77.25511997,15,42,14.755,0.018,3.679,3.693,3.697,3.686,0.1,0,0,2.4,5.9,65.8,1024,1024,1024,1197,1024,,,,,
4299,843.5,14m 3.5s,39.23054212,-77.25492778,P-GPS,297.6,90.7,0.0,0.0,0.0,0.0,54.5,16.6,39.23055476,-77.25511997,15,42,14.755,0.018,3.679,3.693,3.697,3.686,0.1,0,0.1,1.9,6.7,70.5,1024,1024,1024,1192,1024,,,,,
4300,843.6,14m 3.6s,39.23054224,-77.25492767,P-GPS,297.6,90.7,0.0,0.0,0.0,0.0,54.5,16.6,39.23055476,-77.25511997,15,42,14.748,0.015,3.679,3.691,3.694,3.684,0.1,0,0.1,2.6,6.3,72.7,1024,1024,1024,1186,1024,,,,,
4301,843.7,14m 3.7s,39.23054236,-77.25492754,P-GPS,297.6,90.7,0.0,0.0,0.0,0.0,54.6,16.6,39.23055476,-77.25511997,15,42,14.748,0.015,3.679,3.691,3.694,3.684,0,0,0.1,3.2,6.1,74.9,1024,1024,1024,1177,1024,,,,,
4302,843.8,14m 3.8s,39.23054245,-77.25492742,P-GPS,297.6,90.7,0.0,0.0,1.1,0.5,54.6,16.6,39.23055476,-77.25511997,15,42,14.748,0.015,3.679,3.691,3.694,3.684,0,0,0.1,3.5,6.4,77,1024,1024,1024,1137,1024,,,,,
4303,843.9,14m 3.9s,39.23054251,-77.25492734,P-GPS,297.6,90.7,0.0,0.0,0.0,0.0,54.6,16.6,39.23055476,-77.25511997,15,42,14.748,0.015,3.679,3.691,3.694,3.684,0,0,0.1,3.9,6.5,78.9,1024,1024,1024,1099,1024,,,,,
4304,844,14m 4s,39.23054256,-77.25492726,P-GPS,297.6,90.7,0.0,0.0,0.0,0.0,54.6,16.7,39.23055476,-77.25511997,15,42,14.748,0.015,3.679,3.691,3.694,3.684,0,0,0.1,3.7,6.3,80.3,1024,1024,1024,1047,1024,,,,,
4305,844.1,14m 4.1s,39.23054262,-77.25492722,P-GPS,297.2,90.6,0.0,0.0,0.0,0.0,54.6,16.7,39.23055476,-77.25511997,15,42,14.748,0.015,3.679,3.691,3.694,3.684,0,0,0.1,2.8,6.4,81.1,1024,1024,1024,1024,1024,,,,,
4306,844.3,14m 4.3s,39.23054266,-77.25492723,P-GPS,297.6,90.7,0.0,0.0,0.0,0.0,54.6,16.7,39.23055476,-77.25511997,15,42,14.748,0.015,3.679,3.691,3.694,3.684,0,0,0,0.9,6.2,81,1024,1024,1024,1024,1024,,,,,
4307,844.4,14m 4.4s,39.23054265,-77.25492725,P-GPS,297.6,90.7,0.0,0.0,0.0,0.0,54.6,16.7,39.23055476,-77.25511997,15,42,14.748,0.015,3.679,3.691,3.694,3.684,0,0,0,0.3,6.4,80.9,1024,1024,1024,1024,1024,,,,,
4308,844.5,14m 4.5s,39.23054267,-77.25492723,P-GPS,297.6,90.7,0.0,0.0,0.0,0.0,54.6,16.7,39.23055476,-77.25511997,15,42,14.748,0.015,3.679,3.691,3.694,3.684,0,0,0,1,6.9,80.9,1024,1024,1024,1024,1024,,,,,
4309,844.6,14m 4.6s,39.23054266,-77.25492716,P-GPS,297.6,90.7,0.0,0.0,0.0,0.0,54.7,16.7,39.23055476,-77.25511997,15,42,14.75,0.014,3.68,3.692,3.694,3.684,0,0,0,1.5,6.3,81,1024,1024,1024,1024,1024,,,,,
4310,844.7,14m 4.7s,39.23054265,-77.25492705,P-GPS,297.6,90.7,0.0,0.0,0.0,0.0,54.7,16.7,39.23055476,-77.25511997,15,42,14.75,0.014,3.68,3.692,3.694,3.684,0,0,0,0.9,5.6,81.1,1024,1024,1024,1024,1024,,,,,
4311,844.8,14m 4.8s,39.2305426,-77.25492693,P-GPS,297.6,90.7,0.0,0.0,0.0,0.0,54.7,16.7,39.23055476,-77.25511997,15,42,14.75,0.014,3.68,3.692,3.694,3.684,0,0.1,0,0.9,4.6,81.2,1024,1024,1024,1024,1024,,,,,
4312,844.9,14m 4.9s,39.2305426,-77.25492682,P-GPS,297.6,90.7,0.0,0.0,0.0,0.0,54.8,16.7,39.23055476,-77.25511997,15,42,14.75,0.014,3.68,3.692,3.694,3.684,0,0.1,0,1.5,4.6,81.4,1024,1024,1024,1024,1024,,,,,
4313,845,14m 5s,39.23054262,-77.25492672,P-GPS,297.6,90.7,0.0,0.0,0.0,0.0,54.8,16.7,39.23055476,-77.25511997,15,42,14.75,0.014,3.68,3.692,3.694,3.684,0.1,0,0.1,4,5.8,81.6,1024,1024,1024,1024,1024,,,,,
4314,845.1,14m 5.1s,39.2305427,-77.25492667,P-GPS,297.6,90.7,0.0,0.0,0.0,0.0,54.8,16.7,39.23055476,-77.25511997,15,42,14.75,0.014,3.68,3.692,3.694,3.684,0.1,0,0,4.8,7.6,81.7,1024,1024,1024,1024,1024,,,,,
4315,845.2,14m 5.2s,39.23054276,-77.25492676,P-GPS,297.6,90.7,0.0,0.0,0.0,0.0,54.8,16.7,39.23055476,-77.25511997,15,42,14.75,0.014,3.68,3.692,3.694,3.684,0.1,0,0,3.5,8.3,81.5,1024,1024,1024,1024,1024,,,,,
4316,845.3,14m 5.3s,39.23054284,-77.25492695,P-GPS,297.6,90.7,0.0,0.0,0.0,0.0,54.7,16.7,39.23055476,-77.25511997,15,42,14.75,0.014,3.68,3.692,3.694,3.684,0.1,-0.1,0,1.2,8.4,81.2,1024,1024,1024,1024,1024,,,,,
4317,845.4,14m 5.4s,39.23054289,-77.2549272,P-GPS,297.6,90.7,0.0,0.0,0.0,0.0,54.6,16.7,39.23055476,-77.25511997,15,42,14.75,0.014,3.68,3.692,3.694,3.684,0.1,-0.1,0,0.3,8.8,81.1,1024,1024,1024,1024,1024,,,,,
4318,845.5,14m 5.5s,39.23054296,-77.25492745,P-GPS,297.6,90.7,0.0,0.0,1.1,0.5,54.6,16.6,39.23055476,-77.25511997,15,42,14.75,0.014,3.68,3.692,3.694,3.684,0,-0.1,0,-0.2,8.8,81,1024,1024,1024,1024,1024,,,,,
4319,845.7,14m 5.7s,39.23054309,-77.25492793,P-GPS,297.6,90.7,0.0,0.0,0.0,0.0,54.4,16.6,39.23055476,-77.25511997,15,42,14.729,0.012,3.676,3.686,3.688,3.679,0.1,-0.1,0,-1.4,8.9,80.8,1024,1024,1024,1024,1024,,,,,
4320,845.8,14m 5.8s,39.23054319,-77.25492813,P-GPS,297.6,90.7,0.0,0.0,0.7,0.3,54.4,16.6,39.23055476,-77.25511997,15,42,14.729,0.012,3.676,3.686,3.688,3.679,0.1,-0.1,0,-2.3,9.1,80.8,1024,1024,1024,1024,1024,,,,,
4321,845.9,14m 5.9s,39.23054329,-77.25492824,P-GPS,297.9,90.8,0.0,0.0,0.0,0.0,54.3,16.6,39.23055476,-77.25511997,15,42,14.729,0.012,3.676,3.686,3.688,3.679,0,0,0,-2.4,9.2,80.8,1024,1024,1024,1024,1024,,,,,
4322,846,14m 6s,39.2305434,-77.25492823,P-GPS,297.6,90.7,0.0,0.0,0.0,0.0,54.3,16.6,39.23055476,-77.25511997,15,42,14.729,0.012,3.676,3.686,3.688,3.679,0,0,0.1,-1.1,9.1,81,1024,1024,1024,1024,1024,,,,,
4323,846.1,14m 6.1s,39.2305435,-77.25492812,P-GPS,297.6,90.7,0.0,0.0,0.0,0.0,54.4,16.6,39.23055476,-77.25511997,15,42,14.729,0.012,3.676,3.686,3.688,3.679,0,0,0.1,0.3,8.1,81.1,1024,1024,1024,1024,1024,,,,,
4324,846.2,14m 6.2s,39.23054355,-77.25492796,P-GPS,297.6,90.7,0.0,0.0,0.0,0.0,54.4,16.6,39.23055476,-77.25511997,15,42,14.729,0.012,3.676,3.686,3.688,3.679,0,0.1,0.1,0.7,7.1,81.1,1024,1024,1024,1024,1024,,,,,
4325,848.2,14m 8.2s,39.2305448,-77.25492674,P-GPS,297.6,90.7,0.0,0.0,0.2,0.1,54.7,16.7,39.23055476,-77.25511997,15,42,14.728,0.014,3.674,3.686,3.688,3.68,0,0,0.1,3.3,8.9,65.5,1024,1024,1024,932,1024,,,,,Downlink Restored (after 0m 2s)
4326,851.9,14m 11.9s,39.23054429,-77.25492699,P-GPS,297.2,90.6,0.0,0.0,0.1,0.0,54.7,16.7,39.23055476,-77.25511997,15,41,14.708,0.022,3.664,3.682,3.686,3.676,-0.1,0.1,0,5.8,1,16.5,1024,1024,1024,824,1024,,,,,Downlink Restored (after 0m 3.7s)
4327,855.1,14m 15.1s,39.23054401,-77.25492811,P-GPS,297.2,90.6,0.0,0.0,0.0,0.0,54.4,16.6,39.23055476,-77.25511997,15,41,14.764,0.011,3.687,3.696,3.696,3.685,0,0,-0.1,6.4,-7,-58.3,1024,1024,1024,825,1024,,,,,Downlink Restored (after 0m 3.2s)
4328,855.4,14m 15.4s,39.2305443,-77.25492854,P-GPS,297.2,90.6,0.0,0.0,0.1,0.0,54.2,16.5,39.23055476,-77.25511997,15,41,14.764,0.011,3.687,3.696,3.696,3.685,0,0,0,6.1,-8,-65.6,1024,1024,1024,847,1024,,,,,
4329,855.5,14m 15.5s,39.23054439,-77.25492866,P-GPS,297.2,90.6,0.0,0.0,0.0,0.0,54.2,16.5,39.23055476,-77.25511997,15,41,14.764,0.011,3.687,3.696,3.696,3.685,0,0,0,6.2,-8.3,-67.9,1024,1024,1024,844,1024,,,,,
4330,855.6,14m 15.6s,39.23054449,-77.2549288,P-GPS,297.2,90.6,0.0,0.0,1.1,0.5,54.1,16.5,39.23055476,-77.25511997,15,41,14.725,0.012,3.675,3.685,3.687,3.678,0,0,0,6.4,-8.3,-70.3,1024,1024,1024,844,1024,,,,,
4331,855.7,14m 15.7s,39.23054458,-77.25492888,P-GPS,297.2,90.6,0.0,0.0,0.0,0.0,54.1,16.5,39.23055476,-77.25511997,15,41,14.725,0.012,3.675,3.685,3.687,3.678,0,0,0,5.2,-8.5,-72.5,1024,1024,1024,847,1024,,,,,
4332,855.8,14m 15.8s,39.23054469,-77.25492898,P-GPS,297.2,90.6,0.0,0.0,0.0,0.0,54.1,16.5,39.23055476,-77.25511997,14,41,14.725,0.012,3.675,3.685,3.687,3.678,0,0,0,4.6,-9.4,-74.8,1024,1024,1024,846,1024,,,,,
4333,856,14m 16s,39.23054491,-77.25492912,P-GPS,297.6,90.7,0.0,0.0,0.0,0.0,54.0,16.5,39.23055476,-77.25511997,14,41,14.725,0.012,3.675,3.685,3.687,3.678,0,0,0,4.8,-10.3,-79.8,1024,1024,1024,886,1024,,,,,
4334,856.1,14m 16.1s,39.23054498,-77.25492914,P-GPS,297.6,90.7,0.0,0.0,0.0,0.0,54.0,16.5,39.23055476,-77.25511997,14,41,14.725,0.012,3.675,3.685,3.687,3.678,0,0,0,3.6,-10.2,-82,1024,1024,1024,983,1024,,,,,
4335,856.2,14m 16.2s,39.23054504,-77.25492914,P-GPS,297.6,90.7,0.0,0.0,0.0,0.0,54.0,16.5,39.23055476,-77.25511997,14,41,14.725,0.012,3.675,3.685,3.687,3.678,0,0,0,3.1,-10.1,-83.9,1024,1024,1024,1024,1024,,,,,
4336,856.3,14m 16.3s,39.2305451,-77.25492908,P-GPS,297.6,90.7,0.0,0.0,0.0,0.0,54.1,16.5,39.23055476,-77.25511997,14,41,14.725,0.012,3.675,3.685,3.687,3.678,0,0,0,2.8,-11.1,-84.8,1024,1024,1024,1024,1024,,,,,
4337,856.4,14m 16.4s,39.23054522,-77.25492898,P-GPS,297.6,90.7,0.0,0.0,0.0,0.0,54.1,16.5,39.23055476,-77.25511997,14,41,14.725,0.012,3.675,3.685,3.687,3.678,0.1,0.1,0,1.6,-12,-84.6,1024,1024,1024,1024,1024,,,,,
4338,856.5,14m 16.5s,39.23054534,-77.25492885,P-GPS,297.6,90.7,0.0,0.0,0.0,0.0,54.1,16.5,39.23055476,-77.25511997,14,41,14.725,0.012,3.675,3.685,3.687,3.678,0.1,0.1,0,0.6,-11.7,-84.5,1024,1024,1024,1024,1024,,,,,
4339,856.6,14m 16.6s,39.23054549,-77.25492876,P-GPS,297.6,90.7,0.0,0.0,0.0,0.0,54.1,16.5,39.23055476,-77.25511997,14,41,14.728,0.014,3.675,3.684,3.689,3.68,0.1,0,0.1,0.6,-12.9,-84.5,1024,1024,1024,1024,1024,,,,,
4340,856.8,14m 16.8s,39.23054578,-77.25492876,P-GPS,297.6,90.7,0.0,0.0,0.0,0.0,54.1,16.5,39.23055476,-77.25511997,14,41,14.728,0.014,3.675,3.684,3.689,3.68,0,0,0.1,0.8,-11.7,-84.5,1024,1024,1024,1024,1024,,,,,
4341,856.9,14m 16.9s,39.23054591,-77.25492884,P-GPS,297.6,90.7,0.0,0.0,0.0,0.0,54.1,16.5,39.23055476,-77.25511997,14,41,14.728,0.014,3.675,3.684,3.689,3.68,0,0,0.1,2.1,-12.5,-84.6,1024,1024,1024,1024,1024,,,,,
4342,857,14m 17s,39.23054606,-77.25492899,P-GPS,297.6,90.7,0.0,0.0,0.0,0.0,54.1,16.5,39.23055476,-77.25511997,14,41,14.728,0.014,3.675,3.684,3.689,3.68,0,0,0.1,3.3,-12.5,-84.8,1024,1024,1024,1024,1024,,,,,
4343,857.1,14m 17.1s,39.23054617,-77.2549291,P-GPS,297.6,90.7,0.0,0.0,1.1,0.5,54.0,16.5,39.23055476,-77.25511997,14,41,14.728,0.014,3.675,3.684,3.689,3.68,0,0,0.1,3.4,-12.2,-84.8,1024,1024,1024,1024,1024,,,,,
4344,857.2,14m 17.2s,39.23054628,-77.25492921,P-GPS,297.6,90.7,0.0,0.0,0.0,0.0,54.0,16.5,39.23055476,-77.25511997,15,41,14.728,0.014,3.675,3.684,3.689,3.68,0,0,0.1,2.9,-12.7,-84.7,1024,1024,1024,1024,1024,,,,,
4345,857.3,14m 17.3s,39.23054635,-77.25492931,P-GPS,297.6,90.7,0.0,0.0,0.0,0.0,54.0,16.4,39.23055476,-77.25511997,15,41,14.728,0.014,3.675,3.684,3.689,3.68,0,0,0.1,2.7,-13,-84.8,1024,1024,1024,926,1024,,,,,
4346,857.4,14m 17.4s,39.23054639,-77.25492946,P-GPS,297.6,90.7,0.0,0.0,0.0,0.0,53.9,16.4,39.23055476,-77.25511997,15,41,14.728,0.014,3.675,3.684,3.689,3.68,0,0,0,2.3,-11.8,-84.6,1024,1024,1024,881,1024,,,,,
